subscription_id,customer_id,offer_id,revenue
1249,27828,3,414.49
1250,33766,3,462.06
1251,25929,3,456.78
1252,33551,3,490.31
1253,6489,2,401.05
1254,21279,5,433.78
1255,14722,1,355.82
1256,3478,3,249.81
1257,26033,5,330.77
1258,9592,2,472.53
1259,48720,3,383.93
1260,28772,1,188.83
1261,20541,2,229.49
1262,7251,2,166.74
1263,10790,2,455.87
1264,36320,5,479.99
1265,1039,1,165.23
1266,38794,3,57.89
1267,35357,5,443.81
1268,19683,5,242.49
1269,34522,1,148.47
1270,27194,5,362.22
1271,20624,5,443.81
1272,46424,1,354.18
1273,33932,5,428.66
1274,20544,5,319.26
1275,12883,5,201.9
1276,47849,5,382.92
1277,46290,4,106.99
1278,1471,5,83.59
1279,4158,5,156.17
1280,42173,3,106.21
1281,36479,1,14.85
1282,35841,1,147.45
1283,42685,1,464.11
1284,46172,5,334.04
1285,29230,3,462.51
1286,28047,5,360.72
1287,10441,3,150.91
1288,6944,1,218.05
1289,28125,3,61.52
1290,2455,4,388.2
1291,41745,1,135.19
1292,28880,2,49.71
1293,10557,3,128.48
1294,18451,1,487.41
1295,24830,2,429.44
1296,34765,4,239.97
1297,14795,5,25.45
1298,8858,1,313.54
1299,43224,5,107.77
1300,45153,3,331.81
1301,12935,1,52.41
1302,39665,3,385.94
1303,13033,3,282.41
1304,21994,1,473.25
1305,46175,3,374.3
1306,15146,4,359.95
1307,11897,5,24.12
1308,48481,5,61.89
1309,15322,4,419.36
1310,10014,5,105.49
1311,36086,3,53.33
1312,36258,3,296.27
1313,24918,2,443.93
1314,24113,1,228.22
1315,3972,4,300.11
1316,35344,1,490.99
1317,26995,5,175.67
1318,45409,3,428.83
1319,25782,4,281.2
1320,19536,3,307.55
1321,47295,1,300.77
1322,23970,4,132.02
1323,27340,3,268.96
1324,21206,5,234.06
1325,31103,4,87.44
1326,29605,1,141.3
1327,9138,3,214.27
1328,12619,5,435.8
1329,4889,3,268.45
1330,20663,3,184.68
1331,24164,1,301.76
1332,40158,5,303.16
1333,7706,3,369.51
1334,7123,1,87.05
1335,418,3,480.92
1336,12120,1,17.27
1337,39135,5,437.0
1338,26401,1,245.84
1339,29966,1,54.82
1340,32693,2,446.56
1341,27549,1,216.85
1342,33996,1,389.03
1343,5738,5,454.15
1344,32762,4,213.28
1345,29571,2,173.27
1346,3110,1,443.3
1347,36566,4,110.51
1348,3626,4,252.78
1349,49814,2,212.19
1350,28528,2,228.76
1351,10495,3,434.01
1352,26916,2,215.84
1353,49337,5,35.87
1354,36305,2,246.61
1355,10873,3,397.64
1356,18414,1,190.25
1357,3785,4,313.71
1358,7777,4,148.49
1359,12707,2,403.91
1360,37843,2,33.3
1361,49985,3,129.31
1362,24774,1,399.54
1363,17870,5,227.11
1364,18564,3,252.57
1365,6607,1,66.59
1366,42992,1,18.12
1367,10054,3,154.23
1368,32325,1,234.9
1369,28043,2,315.23
1370,34130,1,151.52
1371,12294,4,240.79
1372,3476,3,381.49
1373,41616,4,33.7
1374,14770,3,464.78
1375,41228,5,341.64
1376,25894,5,458.62
1377,23191,4,446.25
1378,41528,1,168.89
1379,14761,2,51.65
1380,9872,4,449.29
1381,5115,4,46.11
1382,48165,5,158.19
1383,42595,3,106.44
1384,34515,5,94.54
1385,813,4,85.06
1386,33576,1,365.76
1387,44148,1,46.99
1388,38708,5,223.96
1389,19198,5,298.87
1390,8558,2,272.64
1391,25085,3,293.29
1392,27781,4,302.76
1393,17770,5,279.13
1394,7841,3,246.95
1395,15780,1,217.59
1396,33481,1,61.3
1397,16279,5,27.87
1398,23172,3,62.12
1399,5379,2,307.84
1400,9853,5,80.36
1401,49671,1,233.18
1402,16734,4,179.19
1403,14931,1,72.88
1404,12559,3,410.38
1405,3356,1,405.68
1406,6647,2,80.54
1407,1980,3,179.22
1408,22407,2,157.94
1409,44046,1,426.84
1410,20966,3,478.66
1411,37145,1,152.35
1412,34431,3,298.52
1413,49641,4,361.19
1414,15362,5,270.1
1415,45817,5,410.39
1416,28128,3,369.43
1417,25046,5,165.76
1418,26312,3,471.61
1419,23800,2,12.9
1420,47224,4,395.88
1421,40934,3,101.46
1422,42931,5,477.26
1423,49244,1,285.45
1424,8893,4,443.13
1425,35713,3,311.75
1426,33503,5,265.44
1427,12628,4,358.08
1428,8804,1,442.37
1429,11652,3,362.2
1430,23831,1,203.44
1431,42500,4,58.16
1432,16544,5,412.31
1433,23137,4,479.6
1434,36699,2,218.52
1435,1070,5,131.28
1436,49574,5,429.33
1437,37780,4,418.44
1438,48758,5,385.35
1439,11843,2,230.48
1440,33572,4,387.83
1441,12240,1,39.4
1442,41445,4,316.31
1443,45394,2,200.76
1444,17265,4,73.21
1445,29804,4,385.4
1446,44246,4,105.24
1447,33118,5,410.31
1448,47598,2,363.62
1449,4116,5,218.47
1450,27247,5,106.59
1451,41994,5,402.74
1452,8833,1,405.07
1453,39098,1,434.82
1454,44735,4,218.17
1455,17978,4,316.66
1456,41765,4,120.58
1457,41024,2,264.06
1458,47567,5,200.79
1459,29820,5,457.0
1460,39216,4,467.64
1461,38457,2,120.52
1462,21337,4,406.8
1463,41258,4,128.3
1464,5834,5,196.21
1465,27148,1,140.58
1466,46803,3,168.27
1467,10293,3,330.35
1468,46192,4,393.76
1469,17263,5,20.25
1470,26576,1,134.34
1471,19857,2,95.15
1472,17120,1,357.63
1473,26271,2,417.58
1474,11278,5,479.82
1475,34414,1,209.79
1476,28336,2,192.86
1477,12270,2,420.3
1478,21655,5,134.12
1479,23929,5,322.92
1480,35038,1,369.21
1481,7492,3,451.83
1482,34511,4,57.43
1483,32555,4,339.9
1484,29333,5,170.0
1485,35733,2,244.4
1486,26330,3,329.57
1487,34197,1,269.28
1488,20962,5,137.1
1489,22722,3,223.64
1490,47116,4,74.19
1491,29538,5,122.76
1492,39774,3,478.39
1493,44449,4,327.34
1494,4786,4,39.81
1495,46623,3,101.7
1496,18843,5,321.39
1497,14440,1,82.46
1498,9169,3,328.98
1499,27427,2,359.19
1500,4011,4,382.19
1501,21386,4,14.1
1502,43093,2,441.83
1503,6879,3,12.28
1504,19658,5,422.58
1505,6555,2,99.34
1506,922,1,29.37
1507,36832,4,364.59
1508,27846,3,465.39
1509,38780,1,207.46
1510,4124,5,29.23
1511,23808,5,256.55
1512,18660,4,411.26
1513,19512,4,123.58
1514,38950,5,442.99
1515,6471,1,352.94
1516,9302,4,19.22
1517,27232,4,446.96
1518,37880,2,157.79
1519,3946,2,52.43
1520,28924,2,289.84
1521,19724,4,24.9
1522,9470,4,89.88
1523,17949,2,124.56
1524,49491,2,27.07
1525,43710,5,339.5
1526,35216,5,210.66
1527,16964,5,197.68
1528,44754,3,34.23
1529,40821,4,369.13
1530,10840,3,298.98
1531,34894,1,315.13
1532,41977,4,212.42
1533,3097,1,405.63
1534,19601,3,141.98
1535,34070,1,394.92
1536,21133,3,129.07
1537,18544,2,452.93
1538,31777,2,446.72
1539,46929,3,473.74
1540,25356,4,285.05
1541,47420,2,198.98
1542,39118,1,18.28
1543,26361,2,169.37
1544,2055,3,247.17
1545,49,5,286.45
1546,46459,1,196.64
1547,33391,4,206.96
1548,34946,4,252.36
1549,12263,4,356.43
1550,48386,2,281.31
1551,2142,4,54.12
1552,34167,2,89.17
1553,35037,1,44.82
1554,2677,2,413.39
1555,13951,4,222.51
1556,20741,1,378.44
1557,9498,4,58.01
1558,29302,1,270.42
1559,29868,5,66.82
1560,13038,2,235.82
1561,13550,4,99.43
1562,21210,5,353.55
1563,36518,1,101.76
1564,18425,4,485.0
1565,49994,1,74.71
1566,8474,3,254.48
1567,6583,2,134.69
1568,21516,2,141.51
1569,19248,4,266.28
1570,13171,2,41.82
1571,28522,3,303.33
1572,44607,2,102.55
1573,9894,1,315.65
1574,1356,4,385.21
1575,43528,2,349.84
1576,7285,4,87.91
1577,2559,4,204.14
1578,4021,1,249.88
1579,26374,5,252.91
1580,17159,5,126.29
1581,18844,2,185.77
1582,4236,2,473.24
1583,35772,3,160.48
1584,48008,5,54.42
1585,15377,4,172.05
1586,1586,4,305.16
1587,23869,4,468.34
1588,31927,3,402.95
1589,12510,2,151.86
1590,19182,1,149.08
1591,27230,3,328.27
1592,25056,3,27.07
1593,18200,1,452.73
1594,41783,4,370.68
1595,19005,4,216.12
1596,10290,4,83.64
1597,30581,1,14.35
1598,23485,4,223.84
1599,834,4,446.91
1600,7752,1,302.48
1601,38182,1,132.42
1602,31297,1,354.82
1603,4893,5,288.18
1604,3447,4,222.37
1605,10961,1,126.66
1606,15627,2,368.06
1607,22724,1,182.49
1608,43425,4,455.34
1609,28900,4,363.79
1610,40183,1,429.45
1611,43031,3,449.04
1612,2113,3,226.56
1613,10951,4,38.09
1614,37396,3,416.91
1615,24434,3,278.67
1616,16016,5,481.59
1617,15512,2,149.0
1618,43257,2,270.16
1619,12388,1,390.89
1620,36145,2,85.35
1621,14652,2,271.76
1622,40876,3,429.57
1623,176,4,310.76
1624,10538,1,157.76
1625,4653,2,63.07
1626,18392,4,82.23
1627,22940,4,299.6
1628,28040,4,277.95
1629,8112,4,125.18
1630,44162,1,124.3
1631,13321,2,386.45
1632,33032,1,354.31
1633,25864,3,111.83
1634,26451,3,218.7
1635,4262,2,332.42
1636,25457,3,389.71
1637,23152,4,320.43
1638,44744,1,462.02
1639,24688,5,289.58
1640,32395,2,390.51
1641,44528,4,103.54
1642,13983,2,281.4
1643,22619,2,182.82
1644,26953,4,41.99
1645,43893,4,71.81
1646,28913,3,359.53
1647,36075,3,132.14
1648,43336,4,76.67
1649,799,3,89.03
1650,46216,5,270.09
1651,14534,1,95.19
1652,31966,5,417.88
1653,695,4,386.82
1654,12643,3,283.61
1655,19085,2,357.53
1656,36593,4,322.29
1657,29228,1,126.49
1658,3913,1,120.17
1659,17334,4,15.3
1660,9093,4,36.81
1661,44144,4,288.6
1662,1922,4,377.02
1663,1554,4,17.06
1664,38219,4,98.17
1665,2925,3,18.88
1666,30151,2,284.93
1667,36867,4,120.39
1668,23650,2,331.7
1669,9497,4,482.47
1670,24253,3,206.0
1671,22251,4,219.34
1672,1865,2,243.89
1673,18314,2,41.88
1674,48686,4,77.09
1675,37328,5,39.49
1676,35197,3,228.86
1677,13210,4,421.26
1678,40877,3,397.72
1679,10130,5,46.39
1680,17156,2,369.4
1681,17141,1,199.28
1682,12496,3,414.22
1683,25467,2,118.99
1684,6001,3,204.77
1685,29237,3,297.28
1686,36696,5,223.12
1687,3521,2,477.59
1688,47905,3,456.78
1689,22217,5,208.26
1690,27714,1,470.0
1691,44631,1,289.84
1692,8166,4,124.33
1693,30613,1,169.78
1694,35075,3,237.67
1695,34338,5,363.9
1696,22433,5,267.82
1697,31762,1,188.27
1698,8682,5,246.21
1699,14493,5,475.94
1700,10491,3,52.25
1701,9855,5,421.54
1702,41275,2,96.49
1703,442,3,365.89
1704,15335,1,355.93
1705,8414,1,304.9
1706,31013,3,347.33
1707,46461,5,383.5
1708,5030,1,429.65
1709,26542,5,332.34
1710,3947,4,179.02
1711,41370,5,374.22
1712,30525,4,482.05
1713,5234,3,18.42
1714,5132,1,324.91
1715,23058,5,223.82
1716,27259,5,262.4
1717,49116,3,364.02
1718,11763,4,22.0
1719,46605,5,464.08
1720,37663,4,242.95
1721,10356,1,376.03
1722,46458,5,202.71
1723,12006,3,136.22
1724,22913,3,259.53
1725,43976,2,356.59
1726,40001,5,458.87
1727,2666,5,302.36
1728,12022,2,14.98
1729,3912,3,50.25
1730,49999,4,99.48
1731,5845,4,345.53
1732,13300,3,78.45
1733,36129,5,431.87
1734,3579,1,220.65
1735,10643,5,344.14
1736,39700,3,54.22
1737,41165,4,103.63
1738,43869,5,304.12
1739,38979,1,358.54
1740,41952,4,271.85
1741,14477,5,429.32
1742,43416,2,189.23
1743,30570,4,495.17
1744,4777,2,90.12
1745,39854,1,79.05
1746,25641,3,470.97
1747,11729,5,232.29
1748,37000,4,329.9
1749,33220,1,440.43
1750,26137,1,165.28
1751,28944,4,471.4
1752,18108,4,49.73
1753,8885,5,380.18
1754,29008,3,222.3
1755,6606,4,21.06
1756,42054,3,481.09
1757,12438,5,426.06
1758,18019,4,430.11
1759,17053,5,309.44
1760,25646,1,441.89
1761,25004,4,150.41
1762,44750,4,151.45
1763,6418,1,437.96
1764,15664,4,333.43
1765,40061,4,79.4
1766,34305,2,345.27
1767,23622,2,152.97
1768,22388,1,440.1
1769,8822,2,251.93
1770,35670,1,251.7
1771,32134,5,209.12
1772,35145,1,436.42
1773,19417,3,100.08
1774,17787,1,183.37
1775,10526,1,472.71
1776,16417,1,355.29
1777,43988,4,398.17
1778,47039,1,291.08
1779,45239,3,72.6
1780,41879,3,135.16
1781,45026,1,199.16
1782,40006,5,367.15
1783,49860,1,378.41
1784,5691,3,200.48
1785,37826,3,188.11
1786,25588,1,301.36
1787,29076,3,205.58
1788,45762,5,309.57
1789,37141,2,226.27
1790,15498,4,208.37
1791,23859,4,404.52
1792,2399,1,382.69
1793,39689,2,325.05
1794,19947,5,293.59
1795,28134,1,233.22
1796,41314,1,308.18
1797,979,2,69.9
1798,44169,5,303.15
1799,28154,2,27.59
1800,24712,4,85.71
1801,22915,5,352.49
1802,35897,3,453.76
1803,48065,4,311.54
1804,33121,5,214.52
1805,31633,5,273.78
1806,8618,5,276.17
1807,23340,4,103.98
1808,12864,4,76.19
1809,30066,1,473.68
1810,44993,1,328.86
1811,8834,4,67.31
1812,5986,2,367.14
1813,14588,3,309.85
1814,38029,5,192.91
1815,8579,4,258.98
1816,34407,2,468.93
1817,18902,2,329.58
1818,43424,1,37.32
1819,12092,3,10.79
1820,28559,3,480.41
1821,20488,3,88.27
1822,40255,5,323.42
1823,16581,2,196.82
1824,30294,4,326.44
1825,11854,4,147.93
1826,36239,5,451.57
1827,6205,5,184.55
1828,36660,2,92.94
1829,17303,4,20.27
1830,11431,4,250.89
1831,13355,1,352.85
1832,45689,2,196.55
1833,3562,2,310.04
1834,34770,2,211.66
1835,33131,5,384.34
1836,47587,3,246.29
1837,15749,2,372.53
1838,23909,2,26.95
1839,31060,5,454.69
1840,14925,4,283.39
1841,22532,3,56.37
1842,22519,5,401.31
1843,24758,5,221.08
1844,41899,5,202.2
1845,39879,3,479.22
1846,36307,5,52.6
1847,27115,5,62.48
1848,23541,4,483.61
1849,38724,3,330.05
1850,25369,2,199.23
1851,26417,5,369.95
1852,38507,3,312.54
1853,38932,3,477.68
1854,31380,1,148.31
1855,28583,1,290.16
1856,36140,5,31.56
1857,16385,4,312.49
1858,2087,2,35.54
1859,15521,2,88.88
1860,2430,2,489.29
1861,10109,4,293.08
1862,26931,5,280.11
1863,1382,4,325.26
1864,19950,3,247.03
1865,38404,1,161.92
1866,19644,2,328.92
1867,14878,5,90.31
1868,9328,2,301.93
1869,3241,1,445.75
1870,26753,1,338.03
1871,40569,4,468.91
1872,30601,5,323.69
1873,17186,1,452.78
1874,46240,4,304.41
1875,20850,1,354.32
1876,32478,1,360.66
1877,4162,5,98.76
1878,26773,5,291.75
1879,2019,1,112.92
1880,25121,5,351.89
1881,13780,4,492.36
1882,46355,5,203.66
1883,44419,3,325.85
1884,27780,2,317.27
1885,12865,3,332.91
1886,31081,3,24.97
1887,44780,5,166.5
1888,44566,5,344.36
1889,44842,2,430.12
1890,15216,5,232.82
1891,31149,3,210.86
1892,23299,5,444.56
1893,39667,4,442.53
1894,34551,3,329.47
1895,16584,2,306.14
1896,22330,2,81.84
1897,27695,4,391.73
1898,19428,1,421.14
1899,7940,3,250.88
1900,36986,1,449.86
1901,48780,4,161.22
1902,20781,3,246.8
1903,39412,1,213.66
1904,47254,2,124.21
1905,25606,1,140.22
1906,3249,5,294.7
1907,6762,1,264.77
1908,36485,5,179.07
1909,44835,4,353.57
1910,22832,5,66.11
1911,37453,4,377.69
1912,28691,5,194.23
1913,42629,1,271.33
1914,7545,4,267.26
1915,13401,3,29.95
1916,42091,5,366.84
1917,31582,4,459.75
1918,48440,3,205.95
1919,12464,5,314.07
1920,35629,2,458.49
1921,43578,5,216.89
1922,37119,4,166.22
1923,48717,5,489.9
1924,16031,2,498.59
1925,4835,1,478.68
1926,2852,4,304.07
1927,25307,2,75.0
1928,4307,2,133.29
1929,20979,2,326.45
1930,15039,5,133.78
1931,32008,5,251.17
1932,12882,5,253.0
1933,25316,5,180.64
1934,34227,2,268.28
1935,27651,5,315.56
1936,35537,3,110.57
1937,12937,3,387.96
1938,42390,3,490.36
1939,21897,3,27.79
1940,45115,2,85.0
1941,49661,3,133.54
1942,2238,2,271.62
1943,45508,4,416.88
1944,32159,2,280.6
1945,11623,4,319.85
1946,46892,5,120.0
1947,29921,2,461.55
1948,37189,4,209.39
1949,8108,3,173.47
1950,32262,5,170.02
1951,25424,4,83.34
1952,7728,3,240.61
1953,11906,2,217.54
1954,35223,3,431.28
1955,9335,4,266.31
1956,30726,5,180.85
1957,27401,1,373.26
1958,3517,3,420.88
1959,1188,4,223.23
1960,26196,3,347.12
1961,32179,1,272.89
1962,37178,3,294.91
1963,46872,5,120.54
1964,11728,4,43.06
1965,35646,1,412.77
1966,16107,2,282.7
1967,48132,1,127.69
1968,40675,4,262.95
1969,18289,1,75.0
1970,39620,5,207.8
1971,45992,1,62.67
1972,26171,5,26.7
1973,49928,2,402.44
1974,17532,3,15.45
1975,7281,3,388.6
1976,46035,1,170.91
1977,33358,4,128.07
1978,1005,1,197.65
1979,8984,5,14.25
1980,37929,3,49.06
1981,39972,4,422.18
1982,7790,1,79.02
1983,34235,4,475.9
1984,39620,5,20.97
1985,12423,3,112.99
1986,39195,5,110.29
1987,49736,1,285.25
1988,26525,4,78.78
1989,9406,5,12.82
1990,23249,1,261.74
1991,1514,2,476.71
1992,35864,1,493.57
1993,12496,4,471.69
1994,17740,3,409.41
1995,10148,2,22.34
1996,41857,4,290.6
1997,6945,5,94.54
1998,31751,4,303.14
1999,47286,1,128.93
2000,31938,3,479.23
2001,2866,2,156.86
2002,49709,3,120.09
2003,27965,3,132.44
2004,13527,5,86.24
2005,7349,4,312.37
2006,30929,1,318.01
2007,6608,5,37.62
2008,20203,3,496.8
2009,34124,3,271.42
2010,39345,4,39.54
2011,14350,1,43.74
2012,41538,5,311.02
2013,44510,2,169.57
2014,28247,1,408.29
2015,10532,5,460.77
2016,1221,4,418.27
2017,38987,1,137.15
2018,5363,3,483.1
2019,41841,5,77.84
2020,45547,4,107.72
2021,37439,2,209.89
2022,40247,2,203.61
2023,48476,3,57.77
2024,39379,1,444.63
2025,26722,5,36.41
2026,11426,5,226.64
2027,36569,2,220.52
2028,38170,2,454.06
2029,21119,3,119.08
2030,14432,3,173.58
2031,38136,2,326.16
2032,39729,3,449.62
2033,33122,1,50.16
2034,31817,5,448.14
2035,690,5,101.21
2036,12215,2,428.84
2037,2275,3,258.48
2038,3998,3,287.57
2039,1890,2,102.7
2040,48581,4,283.73
2041,43927,4,288.9
2042,9701,5,256.91
2043,10267,5,151.83
2044,6327,4,308.0
2045,30410,3,12.29
2046,48784,3,345.38
2047,34681,4,407.23
2048,23502,5,57.59
2049,29782,5,104.28
2050,26850,1,372.81
2051,32393,2,237.13
2052,47614,2,172.71
2053,42944,3,479.74
2054,48523,4,296.06
2055,1025,3,221.35
2056,48542,5,246.28
2057,5801,3,254.39
2058,31284,2,278.03
2059,28212,3,67.37
2060,20301,2,473.89
2061,14806,5,234.17
2062,48019,1,159.36
2063,47709,2,281.77
2064,30176,2,193.48
2065,43510,4,243.84
2066,27627,3,308.6
2067,44328,5,430.64
2068,36087,2,49.47
2069,31350,4,488.37
2070,44090,3,242.29
2071,48066,1,22.68
2072,41372,5,27.51
2073,48658,2,454.81
2074,35508,4,286.51
2075,26375,3,457.57
2076,45219,5,24.97
2077,48760,5,474.65
2078,3573,1,128.46
2079,48293,5,256.76
2080,9316,2,466.61
2081,36692,2,325.07
2082,32754,2,445.92
2083,43681,2,475.3
2084,39597,1,207.6
2085,31705,5,421.36
2086,21846,3,146.79
2087,3644,2,392.12
2088,42612,2,86.96
2089,21420,1,196.94
2090,40597,3,97.6
2091,24384,3,79.52
2092,41560,3,10.22
2093,1540,3,426.52
2094,12385,3,229.42
2095,38555,1,89.01
2096,11031,4,383.81
2097,19064,1,15.69
2098,1703,2,429.29
2099,13253,2,389.6
2100,39899,2,333.67
2101,9758,4,65.83
2102,21447,3,223.81
2103,26092,3,115.75
2104,4720,1,420.42
2105,44747,4,159.49
2106,40012,1,15.08
2107,19498,4,242.9
2108,44162,1,170.49
2109,42498,4,154.68
2110,49124,3,491.58
2111,25037,4,50.61
2112,4453,3,411.4
2113,20998,1,379.28
2114,4699,2,266.04
2115,3343,2,280.88
2116,35292,1,460.47
2117,15088,1,459.51
2118,20499,4,160.78
2119,7263,2,415.02
2120,21192,2,345.7
2121,33430,2,124.49
2122,37091,3,72.28
2123,17728,5,274.22
2124,1225,4,236.77
2125,43963,4,120.45
2126,38235,4,480.85
2127,16536,4,384.3
2128,11147,5,102.67
2129,41205,1,100.1
2130,36189,2,188.6
2131,4981,4,174.82
2132,6684,1,418.47
2133,48645,4,435.81
2134,35037,4,242.27
2135,13716,5,99.47
2136,38185,5,363.9
2137,35839,3,367.5
2138,22798,4,238.64
2139,40499,3,45.81
2140,26440,4,224.75
2141,28306,4,469.82
2142,17971,4,216.93
2143,20930,5,112.93
2144,14332,1,447.18
2145,42617,3,431.51
2146,26161,3,141.34
2147,36093,5,59.77
2148,21773,2,231.94
2149,1786,4,232.36
2150,665,2,112.29
2151,22012,1,155.15
2152,22251,2,240.96
2153,22505,1,411.55
2154,41406,1,53.72
2155,5422,4,94.41
2156,36912,4,454.15
2157,15235,5,251.78
2158,18689,5,12.51
2159,37615,2,174.17
2160,12630,2,22.59
2161,23259,3,371.49
2162,49554,5,342.44
2163,33164,4,401.53
2164,21859,3,164.06
2165,100,4,288.6
2166,24965,2,98.93
2167,19561,3,186.7
2168,18479,1,34.25
2169,17387,3,201.35
2170,35409,4,55.6
2171,44287,4,249.88
2172,4836,3,425.48
2173,32909,3,357.27
2174,9061,3,82.39
2175,19543,4,207.8
2176,23182,5,250.57
2177,42970,3,494.45
2178,16806,3,287.03
2179,22110,1,296.12
2180,19176,2,331.56
2181,18830,4,272.13
2182,34417,1,459.87
2183,41026,4,285.92
2184,11704,5,385.49
2185,28139,2,455.19
2186,8094,1,222.58
2187,33628,3,254.71
2188,7075,3,360.57
2189,3018,3,310.33
2190,11712,2,277.4
2191,21582,4,27.95
2192,9927,4,216.35
2193,24680,2,444.19
2194,47548,3,204.05
2195,9667,5,192.34
2196,3028,4,305.35
2197,30065,1,203.67
2198,25398,4,320.49
2199,11162,2,232.58
2200,12049,5,129.5
2201,38365,3,70.0
2202,4881,4,410.49
2203,33921,2,298.87
2204,22044,5,95.29
2205,38005,5,255.4
2206,16073,2,437.35
2207,38470,5,498.69
2208,7712,1,28.43
2209,38174,3,335.4
2210,27023,3,45.03
2211,9821,5,280.83
2212,2376,3,198.48
2213,14183,1,76.8
2214,19450,3,124.71
2215,41903,2,176.16
2216,18561,5,354.79
2217,35276,3,87.88
2218,43794,3,215.69
2219,13749,1,316.11
2220,22851,4,253.46
2221,19749,4,445.54
2222,23861,2,26.12
2223,48940,1,329.66
2224,37166,3,176.57
2225,45467,2,398.72
2226,13710,5,107.44
2227,35871,5,340.66
2228,13338,5,77.69
2229,25508,5,179.69
2230,22188,2,304.44
2231,33972,3,311.96
2232,8532,2,283.17
2233,42777,2,19.99
2234,11022,5,267.62
2235,25797,1,395.73
2236,39419,2,403.43
2237,17850,4,399.02
2238,43747,3,98.86
2239,40872,3,383.91
2240,9768,5,354.69
2241,36146,2,347.11
2242,7215,2,241.96
2243,8466,1,114.72
2244,49907,2,282.92
2245,8651,5,416.7
2246,11694,3,268.16
2247,44262,4,365.38
2248,6184,2,22.8
2249,756,4,38.79
2250,32343,5,461.48
2251,25028,1,392.37
2252,45953,3,202.97
2253,40742,5,79.85
2254,14969,4,347.7
2255,44436,2,263.58
2256,10917,3,249.33
2257,25656,1,302.57
2258,1457,2,97.5
2259,21183,2,152.59
2260,15376,5,450.01
2261,26055,3,309.68
2262,4968,2,266.13
2263,21081,3,218.4
2264,32690,3,422.12
2265,2472,1,158.2
2266,42559,5,365.71
2267,44568,1,283.71
2268,40956,3,474.06
2269,18190,2,247.77
2270,2912,4,368.18
2271,35457,5,33.32
2272,2421,5,364.27
2273,16860,2,261.45
2274,22562,1,394.7
2275,3151,2,125.72
2276,35422,1,220.57
2277,20294,4,184.56
2278,48166,1,286.05
2279,28508,2,301.17
2280,42462,4,132.55
2281,4546,3,16.4
2282,14080,4,233.23
2283,47372,1,342.29
2284,39922,1,312.65
2285,46981,1,163.55
2286,41370,4,53.97
2287,7036,2,288.02
2288,5644,5,200.28
2289,24793,2,261.62
2290,27738,5,266.64
2291,48980,3,391.9
2292,34256,5,387.39
2293,27906,4,406.42
2294,17572,3,328.78
2295,42776,2,154.87
2296,34300,2,117.23
2297,8659,4,428.72
2298,43131,4,289.86
2299,48114,4,219.3
2300,36430,1,466.16
2301,5859,2,242.3
2302,32888,3,334.03
2303,3395,4,453.34
2304,38332,4,194.79
2305,16511,1,449.58
2306,4715,1,454.05
2307,44599,2,452.13
2308,23555,1,212.39
2309,22692,4,387.76
2310,12545,3,338.0
2311,40397,5,207.59
2312,1184,5,145.49
2313,48817,1,344.87
2314,49190,3,153.46
2315,6943,1,447.27
2316,12259,3,295.1
2317,4653,5,411.09
2318,34341,4,233.65
2319,48427,3,12.47
2320,16940,1,282.7
2321,27968,5,308.11
2322,18964,3,42.54
2323,39328,3,130.25
2324,36335,3,398.14
2325,7039,2,302.94
2326,45890,2,439.39
2327,35726,4,270.57
2328,35002,5,480.53
2329,12762,3,424.8
2330,26805,1,486.11
2331,22397,5,89.01
2332,3863,2,495.12
2333,49100,3,388.96
2334,11737,2,128.88
2335,17008,1,291.46
2336,12563,1,16.74
2337,3635,2,320.46
2338,41184,5,483.13
2339,39404,2,302.55
2340,1871,2,116.33
2341,14554,5,97.0
2342,49733,5,42.59
2343,21456,5,480.93
2344,32004,5,279.97
2345,27487,2,121.4
2346,49628,4,403.93
2347,49864,5,232.58
2348,5637,1,399.13
2349,14795,1,447.07
2350,45295,4,31.1
2351,20445,2,122.54
2352,45222,3,110.16
2353,36530,2,250.1
2354,33172,3,284.44
2355,49423,4,68.21
2356,12211,3,169.67
2357,2010,4,361.15
2358,27300,5,429.42
2359,47806,4,190.27
2360,5200,2,33.24
2361,36206,5,334.32
2362,3964,5,236.02
2363,48778,1,393.74
