record_id,campaign_id,impressions,conversions
1439,1,5355,1629
1440,4,592,177
1441,3,3750,1765
1442,3,7885,1430
1443,2,9039,1430
1444,2,2993,1471
1445,4,6408,689
1446,2,4883,1743
1447,4,3431,722
1448,2,9458,1387
1449,2,8622,1669
1450,3,5040,495
1451,2,7545,1585
1452,3,2971,1238
1453,1,2163,277
1454,2,3001,1317
1455,1,3678,1907
1456,3,380,1669
1457,3,2066,1961
1458,2,6074,526
1459,3,5488,550
1460,1,6585,1009
1461,2,8704,620
1462,3,6113,652
1463,1,7326,937
1464,1,7066,1520
1465,1,4885,1348
1466,1,4830,250
1467,4,8893,402
1468,2,2248,403
1469,2,305,278
1470,4,6867,916
1471,4,8758,1969
1472,2,3055,1364
1473,2,6930,1600
1474,3,2654,575
1475,1,2726,1827
1476,3,7819,533
1477,2,3613,542
1478,4,6371,950
1479,1,5110,1697
1480,2,1824,587
1481,1,4857,1088
1482,2,6092,321
1483,2,3551,1990
1484,4,5171,1859
1485,1,2032,996
1486,4,7426,1921
1487,2,2821,263
1488,3,2690,1714
1489,3,4290,1740
1490,4,7536,140
1491,3,7139,1987
1492,1,708,361
1493,1,4716,800
1494,4,187,723
1495,1,3493,561
1496,2,6276,1677
1497,3,5057,739
1498,3,2435,1150
1499,1,1058,1389
1500,1,5845,1602
1501,2,7962,368
1502,1,6522,583
1503,3,9698,729
1504,3,9285,204
1505,3,8459,799
1506,4,2113,1864
1507,4,7572,1291
1508,1,4270,1479
1509,3,8675,411
1510,2,9815,629
1511,4,8228,196
1512,1,7287,1956
1513,4,8210,547
1514,4,9968,1889
1515,1,2945,1677
1516,4,7381,73
1517,4,123,335
1518,3,6902,700
1519,2,3562,1326
1520,3,790,1542
1521,4,6622,1408
1522,2,9003,1803
1523,3,1780,816
1524,4,5425,274
1525,2,4766,390
1526,1,683,478
1527,4,1356,1830
1528,2,8508,728
1529,1,9985,971
1530,1,2122,1656
1531,4,1802,1533
1532,4,8536,1114
1533,1,537,513
1534,1,362,448
1535,4,8442,1727
1536,2,3233,686
1537,3,157,982
1538,1,4514,1293
1539,4,2736,273
1540,3,8083,739
1541,1,4775,236
1542,2,1484,1307
1543,1,4153,1841
1544,2,5782,1845
1545,1,7853,225
1546,3,8772,1356
1547,3,8000,850
1548,3,2090,480
1549,2,7481,1160
1550,4,1311,104
1551,1,5980,1540
1552,1,9091,864
1553,4,4804,628
1554,3,8487,774
1555,4,9536,1544
1556,3,1065,985
1557,4,1625,399
1558,1,3823,1931
1559,3,6620,1959
1560,3,6052,1992
1561,4,4945,505
1562,4,8073,1748
1563,1,1496,242
1564,1,3100,1956
1565,2,5749,626
1566,2,379,139
1567,3,6177,1976
1568,2,2569,1067
1569,1,8309,942
1570,2,5898,1678
1571,4,2691,1987
1572,1,8236,1415
1573,4,6089,485
1574,4,5282,648
1575,2,5941,358
1576,3,6132,1984
1577,2,5599,854
1578,1,6871,442
1579,3,6929,179
1580,1,7560,1467
1581,2,3691,453
1582,1,1693,153
1583,1,5435,598
1584,4,9511,1243
1585,4,4230,703
1586,2,5352,1671
1587,2,9906,296
1588,4,5223,1587
1589,2,2383,695
1590,3,4460,164
1591,4,9392,1060
1592,2,6314,1985
1593,4,9101,1743
1594,4,4157,1251
1595,1,559,609
1596,1,124,1561
1597,4,8190,52
1598,3,6297,1993
1599,1,4942,1692
1600,3,7519,74
1601,2,2129,759
1602,1,2157,571
1603,3,1686,843
1604,3,2742,491
1605,1,4657,1690
1606,1,4713,562
1607,1,839,125
1608,3,2566,774
1609,2,1109,237
1610,3,9314,1712
1611,3,4305,349
1612,4,599,392
1613,3,320,974
1614,4,7785,531
1615,3,4821,998
1616,2,841,1647
1617,2,1982,575
1618,1,6077,1733
1619,1,6950,1724
1620,1,4348,1781
1621,3,8010,1251
1622,1,7008,322
1623,3,7373,373
1624,3,1708,319
1625,3,5932,618
1626,3,513,1385
1627,1,7264,1929
1628,1,9891,322
1629,2,1956,1630
1630,1,7165,80
1631,1,4869,1867
1632,3,754,86
1633,2,4944,619
1634,3,3111,103
1635,2,9604,821
1636,3,853,1347
1637,3,8792,1630
1638,4,2756,1812
1639,4,5886,419
1640,2,6410,533
1641,1,2858,1682
1642,4,5236,1468
1643,2,7903,1610
1644,1,7602,44
1645,2,2257,719
1646,3,7998,577
1647,4,6480,1832
1648,1,9666,987
1649,2,3182,619
1650,3,3019,1269
1651,4,2305,1194
1652,2,9812,955
1653,2,7023,953
1654,4,1675,934
1655,4,8665,200
1656,1,7281,1876
1657,3,2876,1552
1658,2,2501,448
1659,3,7649,244
1660,3,8750,32
1661,1,2942,623
1662,3,9615,1030
1663,3,4715,1921
1664,4,4784,289
1665,2,7724,1855
1666,2,8297,196
1667,1,1839,577
1668,3,3823,1334
1669,2,7964,1589
1670,1,8575,192
1671,1,3209,388
1672,3,1936,487
1673,1,795,756
1674,1,7176,670
1675,1,8114,1774
1676,2,5751,449
1677,3,9610,666
1678,1,6670,996
1679,4,4341,163
1680,2,1950,1313
1681,1,831,586
1682,3,7081,1534
1683,4,9756,1360
1684,2,3103,253
1685,2,8130,1494
1686,2,4694,243
1687,4,6238,648
1688,4,4176,1653
1689,1,3198,1322
1690,1,586,1139
1691,4,2899,514
1692,1,8557,89
1693,4,9118,334
1694,3,1712,1817
1695,3,5556,1076
1696,3,3014,312
1697,1,5326,69
1698,4,8289,514
1699,2,1884,501
1700,3,4175,1015
1701,1,504,780
1702,3,4828,1813
1703,1,8140,1613
1704,4,1088,879
1705,4,464,1590
1706,2,7362,1799
1707,4,3782,1513
1708,1,9499,492
1709,1,7557,328
1710,1,7214,1768
1711,3,9836,1048
1712,3,3124,1663
1713,2,2420,1849
1714,3,2829,257
1715,4,5873,991
1716,2,7811,1372
1717,3,9497,275
1718,4,3005,1566
1719,3,7827,466
1720,2,5161,463
1721,1,4311,1226
1722,3,4638,1272
1723,3,2456,637
1724,4,6684,1233
1725,4,9347,156
1726,4,6855,433
1727,3,9891,1948
1728,1,9649,1353
1729,3,1762,1385
1730,2,8744,24
1731,4,7170,435
1732,4,6824,1068
1733,4,9766,1122
1734,4,5716,1788
1735,1,2412,589
1736,3,1634,918
1737,4,2296,484
1738,2,4398,1235
1739,1,2496,688
1740,2,3214,1393
1741,3,1136,1906
1742,4,1456,367
1743,4,6024,613
1744,3,2836,692
1745,4,2578,499
1746,1,219,1393
1747,2,5788,846
1748,1,1561,1957
1749,3,5607,415
1750,2,315,594
1751,4,2387,1395
1752,2,5920,1999
1753,4,7423,994
1754,1,7327,626
1755,2,1199,1459
1756,3,1959,697
1757,3,8177,1338
1758,3,9764,393
1759,4,4704,380
1760,3,5541,1777
1761,1,7180,1247
1762,2,2455,752
1763,2,3800,1841
1764,2,9692,1683
1765,3,3848,484
1766,1,3697,1593
1767,4,1622,323
1768,3,8199,545
1769,1,2953,1059
1770,2,3499,444
1771,4,826,397
1772,2,7192,226
1773,1,518,478
1774,4,2272,1815
1775,4,7371,985
1776,1,6923,391
1777,3,1678,1167
1778,2,4888,67
1779,2,5306,576
1780,2,2113,226
1781,4,1021,79
1782,2,6642,1562
1783,3,3295,1641
1784,4,9335,239
1785,4,2634,698
1786,3,873,1878
1787,3,2217,479
1788,4,2619,1818
1789,4,9681,1481
1790,3,6434,1985
1791,3,946,1744
1792,1,3576,1586
1793,1,6488,71
1794,2,5048,1455
1795,1,1386,691
1796,2,4968,1465
1797,4,7500,1675
1798,3,3950,890
1799,3,6487,1124
1800,2,9499,1860
1801,4,1743,1122
1802,4,5934,1124
1803,2,9507,102
1804,4,7640,599
1805,4,526,465
1806,3,3680,1135
1807,1,9226,977
1808,4,604,316
1809,4,107,810
1810,2,5238,1806
1811,3,5401,476
1812,3,5596,1282
1813,2,9722,691
1814,1,8315,1930
1815,3,1203,968
1816,2,8025,372
1817,1,766,1743
1818,2,3282,1606
1819,2,9585,1818
1820,2,8260,1538
1821,4,8432,1449
1822,3,6742,110
1823,3,4876,726
1824,3,702,1283
1825,1,2527,1926
1826,2,2088,137
1827,2,3691,1607
1828,1,4144,657
1829,4,3447,1210
1830,4,7825,451
1831,3,8788,1827
1832,4,8459,1009
1833,2,394,192
1834,1,6917,1833
1835,4,7628,1440
1836,4,1002,468
1837,1,2733,1153
1838,1,4511,1565
1839,2,5626,1059
1840,2,3515,118
1841,4,6984,1391
1842,3,5407,183
1843,3,9122,1283
1844,3,8217,1368
1845,1,2158,1541
1846,4,7493,643
1847,1,9857,1442
1848,3,8436,1191
1849,2,1937,127
1850,3,5713,1349
1851,4,5267,1228
1852,1,6337,1370
1853,4,3572,1573
1854,1,8710,1429
1855,1,4605,767
1856,4,1179,795
1857,1,8619,1330
1858,1,6444,266
1859,4,6559,305
1860,2,8596,505
1861,4,4898,516
1862,1,7429,236
1863,1,3569,1991
1864,2,8338,443
1865,2,1563,755
1866,1,2817,197
1867,3,8806,721
1868,1,112,387
1869,1,8123,414
1870,3,7664,203
1871,4,6653,912
1872,4,8662,1474
1873,4,7537,61
1874,1,6822,1595
1875,3,6682,1576
1876,3,6246,1449
1877,1,2105,1409
1878,1,4641,750
1879,2,6444,1289
1880,3,2478,1155
1881,4,6985,1490
1882,1,302,915
1883,2,168,142
1884,4,7115,1903
1885,3,6309,1404
1886,3,7269,127
1887,4,1935,504
1888,1,4272,257
1889,1,6609,1011
1890,1,3286,1323
1891,2,8905,1243
1892,3,6187,773
1893,3,7983,1011
1894,3,3914,1970
1895,2,6103,1443
1896,3,5452,610
1897,4,3666,218
1898,3,4997,1077
1899,1,8295,1174
1900,1,4170,1961
1901,4,4294,1244
1902,3,2354,1548
1903,3,6388,82
1904,3,1831,66
1905,1,5503,217
1906,2,4406,812
1907,1,5871,1900
1908,4,3895,1413
1909,2,6756,1248
1910,2,8183,163
1911,2,7161,770
1912,1,8460,1183
1913,4,6254,436
1914,4,1638,218
1915,3,7136,1748
1916,4,4709,1307
1917,3,8066,1703
1918,2,6421,1345
1919,1,7119,1706
1920,3,3923,1229
1921,1,9916,1151
1922,2,266,193
1923,3,9137,330
1924,4,4721,1801
1925,2,3517,1989
1926,2,1036,1923
1927,3,2376,583
1928,4,8297,10
1929,3,987,1264
1930,2,219,1250
1931,4,567,294
1932,4,1659,1879
1933,3,4210,1162
1934,2,1555,800
1935,2,9347,1796
1936,4,7834,247
1937,3,5172,38
1938,1,3080,1378
1939,4,9726,1459
1940,3,9587,744
1941,2,6236,1115
1942,3,3172,1425
1943,4,1773,1418
1944,1,9818,1944
1945,1,4843,179
1946,1,5458,549
1947,2,7495,606
1948,2,5316,1137
1949,1,7750,1570
1950,3,6387,1791
1951,1,9726,679
1952,4,1061,1040
1953,1,3840,1581
1954,2,4982,92
1955,3,1418,452
1956,1,686,570
1957,4,4948,235
1958,1,5355,1656
1959,2,4609,1206
1960,1,4401,1710
1961,1,8101,1480
1962,2,299,1925
1963,2,6144,332
1964,4,6629,1160
1965,1,6165,1489
1966,4,1263,181
1967,4,1436,1013
1968,3,7667,1251
1969,3,445,1681
1970,3,6641,1191
1971,4,7313,823
1972,3,1404,1287
1973,3,6444,798
1974,2,9650,1954
1975,2,3780,416
1976,4,2070,1833
1977,2,8896,1983
1978,3,8850,851
1979,4,4083,44
1980,1,9355,1196
1981,4,4744,135
1982,1,1371,907
1983,1,1248,101
1984,4,5746,1352
1985,2,6477,1279
1986,4,6997,1039
1987,1,8605,1483
1988,3,3770,1052
1989,2,456,1998
1990,3,4667,1083
1991,4,2769,1810
1992,1,679,1161
1993,1,7636,807
1994,1,5898,1635
1995,2,1111,218
1996,2,3354,905
1997,1,6774,1918
1998,2,740,1883
1999,2,5237,1171
2000,4,4084,105
2001,4,8497,135
2002,4,3827,293
2003,4,6534,680
2004,2,3797,1656
2005,4,8883,1160
2006,4,3227,1979
2007,4,2501,1392
2008,3,9003,1282
2009,1,4755,582
2010,3,7709,266
2011,3,3366,1020
2012,4,3661,124
2013,4,3874,1195
2014,4,5321,374
2015,2,8084,1624
2016,3,6511,1756
2017,1,6761,1243
2018,4,9810,655
2019,1,2801,1467
2020,3,4272,1534
2021,4,5411,1773
2022,1,7985,787
2023,3,8325,805
2024,2,8214,10
2025,1,2406,1301
2026,4,757,206
2027,4,2304,1683
2028,2,3607,877
2029,3,7224,570
2030,1,5287,1298
2031,1,4488,870
2032,3,8686,266
2033,4,4165,1248
2034,1,9345,16
2035,1,5513,743
2036,2,9826,965
2037,3,9119,245
2038,2,4729,1649
2039,1,9933,29
2040,2,5665,1606
2041,3,9408,678
2042,3,5264,674
2043,1,5410,1928
2044,1,8147,1711
2045,1,5985,1834
2046,3,3265,1493
2047,2,9355,402
2048,3,8905,1647
2049,4,7125,1721
2050,4,9068,493
2051,1,3483,1069
2052,2,5905,1228
2053,1,5619,733
2054,4,2217,936
2055,4,8472,776
2056,4,3369,202
2057,2,6822,380
2058,2,9778,984
2059,1,8248,1497
2060,1,3912,567
2061,1,5762,941
2062,4,8985,277
2063,3,5818,416
2064,1,6108,21
2065,4,4107,1490
2066,2,1884,744
2067,4,5280,808
2068,3,1702,1614
2069,3,2909,1196
2070,1,3477,571
2071,1,3649,1218
2072,3,6091,82
2073,4,2177,306
2074,3,311,1263
2075,1,6676,1765
2076,1,7931,1242
2077,2,2320,1629
2078,2,1303,1222
2079,2,503,468
2080,4,8068,1525
2081,3,9521,102
2082,1,8651,364
2083,1,1655,1503
2084,4,8724,17
2085,1,2596,1975
2086,1,2070,1230
2087,4,5528,1168
2088,4,8071,396
2089,1,1520,79
2090,4,6209,1917
2091,2,2858,1500
2092,2,9112,1334
2093,3,8957,1855
2094,1,6456,1405
2095,3,5879,1475
2096,2,5509,1892
2097,3,325,1289
2098,4,4509,1347
2099,1,3654,18
2100,4,5320,90
2101,4,9241,1465
2102,1,5458,41
2103,2,5734,1024
2104,3,9499,867
2105,4,5913,1936
2106,1,4318,1727
2107,4,5343,101
2108,2,7043,1556
2109,2,4724,778
2110,3,1959,1755
2111,2,6332,188
2112,4,4243,1271
2113,3,3200,348
2114,4,1241,1012
2115,3,5762,104
2116,4,7691,1729
2117,2,8821,1731
2118,1,4814,1504
2119,4,3137,1855
2120,3,2546,786
2121,3,5241,1151
2122,2,9104,476
2123,3,7359,1749
2124,3,3113,1567
2125,1,2567,1582
2126,3,3421,1625
2127,2,8653,1019
2128,4,3812,1125
2129,4,4426,575
2130,1,8501,954
2131,2,9461,495
2132,1,4196,45
2133,3,6924,758
2134,1,5921,552
2135,4,3849,1139
2136,2,7035,1127
2137,1,5222,486
2138,4,4058,1336
2139,2,1580,1256
2140,2,1267,760
2141,2,9618,120
2142,3,8038,152
2143,3,4510,756
2144,2,9514,90
2145,2,4732,712
2146,1,7586,1607
2147,3,2415,1627
2148,2,2174,1151
2149,1,1763,659
2150,4,2698,1580
2151,4,330,1221
2152,2,455,1498
2153,4,8269,1393
2154,4,6873,80
2155,1,4107,1155
2156,1,1817,236
2157,4,4985,741
2158,2,3421,294
2159,1,4412,1608
2160,1,7918,483
2161,2,433,879
2162,4,7920,1281
2163,2,4316,624
2164,2,4601,1803
2165,1,666,31
2166,3,4227,1844
2167,4,8714,1591
2168,2,706,561
2169,1,1988,865
2170,2,3113,1548
2171,3,3681,780
2172,2,4718,932
2173,4,8560,1848
2174,3,9775,1007
2175,3,9292,1806
2176,3,7848,42
2177,4,6387,1863
2178,3,1239,729
2179,3,1929,551
2180,3,2187,1537
2181,2,1659,1385
2182,1,9632,802
2183,2,9540,86
2184,3,5959,489
2185,1,6720,641
2186,2,1736,53
2187,3,1972,115
2188,4,9510,63
2189,2,1818,613
2190,2,8812,969
2191,2,7497,414
2192,4,9753,1091
2193,2,3737,1320
2194,4,2797,701
2195,1,5267,70
2196,1,6854,1212
2197,1,6266,1783
2198,2,2302,832
2199,2,9747,1549
2200,1,5791,646
2201,3,6686,301
2202,1,121,1481
2203,2,2162,1586
2204,2,4933,466
2205,2,8314,1801
2206,3,8999,1329
2207,3,4296,275
2208,1,715,1103
2209,4,1784,1395
2210,3,8114,1918
2211,2,1275,379
2212,2,3364,505
2213,2,5438,1275
2214,4,3150,993
2215,1,1494,476
2216,4,152,160
2217,1,1709,713
2218,3,728,41
2219,3,8465,1728
2220,1,1348,1991
2221,2,8829,927
2222,2,1593,291
2223,4,4874,1491
2224,2,2240,260
2225,3,685,1771
2226,3,5653,1126
2227,4,3993,350
2228,3,9280,1759
2229,3,3532,518
2230,1,1386,1160
2231,4,544,939
2232,2,1814,1225
2233,3,3481,515
2234,2,601,1005
2235,3,392,1131
2236,3,7193,147
2237,1,7137,1957
2238,3,7730,1202
2239,2,7418,796
2240,4,3127,1146
2241,2,1596,1625
2242,2,9248,751
2243,4,6035,1303
2244,1,3988,1030
2245,3,4560,1184
2246,3,6579,286
2247,2,7852,1069
2248,4,5848,1411
2249,3,8823,1693
2250,2,242,59
2251,3,3852,833
2252,4,5708,1097
2253,1,7894,1808
2254,3,6629,1411
2255,4,3262,285
2256,3,6133,1695
2257,1,5394,509
2258,3,1708,1708
2259,4,1935,812
2260,1,838,256
2261,1,6529,252
2262,2,6034,1326
2263,4,9878,40
2264,3,6386,57
2265,4,8443,825
2266,4,3841,258
2267,2,3912,803
2268,1,3745,1210
2269,4,6091,1772
2270,3,5022,601
2271,1,3633,652
2272,1,8087,209
2273,4,4723,1088
2274,1,7213,472
2275,4,2087,471
2276,3,656,777
2277,3,6471,1547
2278,4,1978,1034
2279,4,4954,939
2280,3,7684,695
2281,1,5026,878
2282,2,1805,1193
2283,4,3512,1891
2284,2,1147,461
2285,2,2332,1970
2286,1,8927,1652
2287,4,3457,133
2288,4,6177,969
2289,4,8873,1659
2290,2,5204,1309
2291,4,4493,1078
2292,2,5558,1790
2293,2,4700,1350
2294,2,3477,1708
2295,4,172,755
2296,3,802,407
2297,4,6144,908
2298,2,6954,1651
2299,4,3441,1983
2300,2,3123,90
2301,4,5829,1815
2302,4,564,24
2303,1,3721,761
2304,3,5988,1637
2305,3,5347,217
2306,3,1272,543
2307,3,7844,1401
2308,2,7164,1739
2309,3,3921,825
2310,2,6148,670
2311,4,6008,614
2312,1,3548,1185
2313,3,732,1812
2314,2,6359,1092
2315,3,2407,781
2316,3,7794,320
2317,3,2417,1239
2318,1,2875,662
2319,4,5932,183
2320,1,8327,1256
2321,1,3130,546
2322,1,3205,679
2323,4,4875,1544
2324,2,3783,595
2325,2,5786,1622
2326,2,7589,769
2327,2,8317,698
2328,3,3657,375
2329,2,8812,15
2330,1,6157,1312
2331,1,1924,1277
2332,4,1549,1735
2333,1,3764,1359
2334,1,2791,786
2335,3,4890,1757
2336,4,3455,689
2337,1,5216,1064
2338,4,7348,1194
2339,4,7722,1675
2340,4,6315,204
2341,3,2091,557
2342,2,1219,1584
2343,3,6601,125
2344,4,2956,1501
2345,1,6308,822
2346,4,3179,172
2347,4,6986,1217
2348,2,3089,1735
2349,1,1458,1161
2350,2,9105,1606
2351,2,833,1471
2352,4,3954,355
2353,4,2221,1034
2354,1,6184,700
2355,3,9127,238
2356,1,6369,1080
2357,2,7019,1760
2358,3,2750,615
2359,2,5037,1698
2360,1,5170,663
2361,2,7813,1137
2362,1,2470,1027
2363,3,860,436
2364,2,6110,1788
2365,4,7471,1190
2366,2,7232,1623
2367,4,3027,1574
2368,1,7339,1064
2369,4,3114,429
2370,1,6803,1027
2371,2,4335,914
2372,2,3125,419
2373,3,5627,219
2374,3,4023,494
2375,1,6979,1392
2376,3,4787,823
2377,1,2165,712
2378,1,1092,755
2379,1,8766,1554
2380,3,1850,1763
2381,1,2950,1298
2382,3,8246,1313
2383,4,8932,1806
2384,4,3503,282
2385,2,4288,50
2386,4,6064,1418
2387,1,4463,758
2388,4,2847,1631
2389,2,4017,817
2390,4,3614,1704
2391,2,8704,20
2392,4,9994,1671
2393,4,1857,1959
2394,1,2035,276
2395,2,6699,914
2396,4,3554,247
2397,4,6535,1801
2398,3,8666,281
2399,1,6155,1039
2400,3,1434,1706
2401,2,8402,532
2402,1,2666,701
2403,3,6222,1858
2404,4,4131,1471
2405,2,8648,747
2406,3,2479,697
2407,2,2452,924
2408,4,9348,1155
2409,1,8719,749
2410,1,8535,392
2411,1,3859,1704
2412,2,4183,287
2413,4,7822,1198
2414,1,4413,1271
2415,2,3127,767
2416,3,9904,1591
2417,3,9622,1247
2418,4,4196,1707
2419,3,5066,402
2420,3,9813,118
2421,4,3114,1522
2422,4,9186,1614
2423,1,365,1388
2424,1,8967,1067
2425,1,1523,768
2426,4,6692,526
2427,2,5834,929
2428,3,1199,1355
2429,4,9631,129
2430,1,4960,778
2431,3,316,1802
2432,3,248,1077
2433,2,2283,1552
2434,3,9797,1732
2435,4,3857,682
2436,2,1875,884
2437,3,5809,1416
2438,3,1034,332
2439,2,6790,516
2440,4,2007,1336
2441,2,9069,1625
2442,3,6406,512
2443,2,1566,1838
2444,4,6143,121
2445,3,7266,613
2446,3,4494,823
2447,3,6839,592
2448,4,4315,1721
2449,1,3724,635
2450,4,4356,1590
2451,3,2912,17
2452,2,698,1954
2453,1,3596,1590
2454,3,2140,715
2455,4,9976,1196
2456,1,607,1481
2457,4,6686,1311
2458,2,812,757
2459,4,2946,1219
2460,4,5680,747
2461,4,8983,487
2462,1,2573,1315
2463,3,9804,1347
2464,2,6390,216
2465,2,368,1715
2466,3,8418,1433
2467,1,9552,1934
2468,1,4925,1918
2469,4,2939,845
2470,2,3912,250
2471,2,5897,1119
2472,3,2530,699
2473,2,8332,599
2474,3,5370,62
2475,1,2023,592
2476,1,8300,1299
2477,1,6971,1861
2478,4,405,840
2479,2,5202,420
2480,4,7292,1140
2481,3,1340,402
2482,1,5280,761
2483,1,8418,650
2484,3,7665,417
2485,1,7636,710
2486,1,1855,568
2487,4,5870,1217
2488,3,7275,1495
2489,4,1652,1588
2490,2,8308,1829
2491,3,5126,143
2492,2,6581,378
2493,3,183,1971
2494,1,9901,1669
2495,3,4737,356
2496,3,1861,1490
2497,2,6900,831
2498,3,7582,813
2499,4,9032,178
2500,1,2686,236
2501,3,5070,364
2502,2,7541,1767
2503,4,3365,1896
2504,3,5709,69
2505,3,2171,1859
2506,3,2100,1524
2507,2,4505,701
2508,1,4052,510
2509,3,8582,1288
2510,4,3360,1881
2511,4,5851,1765
2512,1,8721,418
2513,3,5370,46
2514,2,632,50
2515,2,671,1681
2516,3,2649,1684
2517,1,7215,493
2518,4,9581,1677
2519,1,9315,846
2520,1,7474,415
2521,1,5222,1806
2522,1,7941,1629
2523,2,3125,738
2524,3,7736,558
2525,3,5754,1938
2526,2,2111,1452
2527,1,4410,126
2528,3,2503,310
2529,4,5975,1338
2530,4,7038,1434
2531,1,170,1749
2532,3,5740,1132
2533,1,9292,1425
2534,4,4738,1955
2535,3,2045,666
2536,2,7326,130
2537,3,896,374
2538,4,2095,182
2539,2,7505,584
2540,1,5653,45
2541,1,2084,1388
2542,4,8255,1395
2543,2,8111,952
2544,2,6640,596
2545,4,2574,926
2546,4,9386,398
2547,2,9207,1750
2548,4,4552,47
2549,1,692,1979
2550,3,478,994
2551,1,6976,708
2552,4,8022,1927
2553,4,589,301
2554,3,7136,281
2555,2,7493,330
2556,1,4549,692
2557,2,5304,1545
2558,2,7108,919
2559,2,7914,1787
2560,3,2230,341
2561,4,8075,1548
2562,3,944,823
2563,2,244,1666
2564,1,311,560
2565,1,1877,1909
2566,1,5188,1195
2567,4,8564,1296
2568,3,2442,647
2569,3,8101,1265
2570,1,9249,400
2571,2,7323,842
2572,1,6956,1569
2573,4,3215,1489
2574,4,8397,182
2575,4,7799,636
2576,1,7506,890
2577,2,2810,1119
2578,2,5537,762
2579,2,9472,1315
2580,3,8581,664
2581,2,2766,541
2582,2,4768,1915
2583,3,2566,670
2584,4,277,1153
2585,1,2341,1986
2586,3,5896,129
2587,2,4747,690
2588,4,3159,1244
2589,2,4809,1491
2590,2,8211,744
2591,3,4946,41
2592,2,9755,320
2593,2,8311,1194
2594,2,7874,1182
2595,1,681,1613
2596,1,4452,434
2597,3,3879,1778
2598,2,8371,1315
2599,4,8675,1576
2600,4,3825,1264
2601,3,9444,839
2602,2,6572,609
2603,4,8231,562
2604,4,6541,1887
2605,2,6395,468
2606,1,5159,1481
2607,3,2431,323
2608,3,4685,31
2609,3,7308,307
2610,4,7244,1038
2611,1,8604,321
2612,1,4415,1051
2613,1,8978,422
2614,4,916,812
2615,2,943,1059
2616,3,3843,1042
2617,4,4425,665
2618,1,115,1871
2619,3,2499,1123
2620,1,1476,1467
2621,2,5761,209
2622,4,8014,1706
2623,4,5161,794
2624,3,2091,199
2625,1,8574,1403
2626,3,1613,1598
2627,2,1903,1412
2628,4,6076,305
2629,1,3942,1522
2630,2,8594,1425
2631,1,4634,1185
2632,2,2626,1777
2633,2,8013,1613
2634,1,1595,374
2635,4,7277,1042
2636,2,2505,50
2637,4,3520,1627
2638,3,7741,989
2639,3,4113,80
2640,2,8557,1102
2641,3,1446,582
2642,3,4744,909
2643,3,796,608
2644,2,8351,690
2645,4,1057,980
2646,1,9652,400
2647,3,7050,935
2648,3,8701,273
2649,4,683,469
2650,1,3995,1215
2651,4,2024,1624
2652,3,288,1222
2653,2,8776,323
2654,2,4920,1959
2655,1,8860,607
2656,1,6431,768
2657,2,7431,353
2658,1,4387,631
2659,2,8601,1188
2660,3,1140,275
2661,1,5239,696
2662,1,559,186
2663,2,4587,1898
2664,1,4737,336
2665,3,292,1320
2666,2,8859,951
2667,3,2668,1001
2668,1,2049,249
2669,1,861,1818
2670,4,8671,504
2671,1,2610,233
2672,1,7504,256
2673,3,6310,180
2674,4,9649,244
2675,1,9725,1807
2676,4,4476,1010
2677,1,4353,11
2678,4,9188,1700
2679,2,7061,1491
2680,4,7407,1071
2681,2,965,1667
2682,1,7412,909
2683,4,2047,105
2684,2,1106,976
2685,1,4785,1215
2686,1,2903,1797
2687,1,8786,1741
2688,3,2520,587
2689,4,307,633
2690,4,5206,90
2691,1,2499,1465
2692,1,1839,584
2693,3,2035,1697
2694,2,2180,989
2695,1,4145,958
2696,2,357,851
2697,3,5551,524
2698,1,8063,910
2699,4,6257,1275
2700,4,1288,1098
2701,3,6582,1922
2702,3,8396,1359
2703,3,7585,1699
2704,1,6746,1427
2705,3,1151,1575
2706,4,9459,23
2707,1,8743,177
2708,1,2847,527
2709,3,2393,574
2710,1,4734,629
2711,4,7044,123
2712,3,2231,1273
2713,1,9300,459
2714,4,7018,200
2715,3,168,1706
2716,2,193,70
2717,2,6259,564
2718,2,9566,1085
2719,1,7164,351
2720,2,2374,1964
2721,1,3348,1513
2722,3,6500,1760
2723,4,3632,345
2724,3,401,948
2725,3,4644,704
2726,1,3733,1375
2727,4,2850,1206
2728,1,8931,90
2729,2,2771,1889
2730,3,4961,1326
2731,1,6403,1911
2732,2,1120,1268
2733,2,6996,411
2734,4,1886,778
2735,2,9643,1021
2736,2,9949,357
2737,3,5980,1767
2738,3,7037,201
2739,2,5904,999
2740,3,6682,1798
2741,1,9130,1523
2742,3,8921,111
2743,3,7180,1014
2744,3,4021,989
2745,4,8089,748
2746,1,8138,565
2747,3,1316,946
2748,2,9745,807
2749,1,823,140
2750,4,5546,1294
2751,1,9420,50
2752,1,1847,93
2753,4,7791,876
2754,2,889,1172
2755,4,9487,81
2756,3,4759,521
2757,2,6600,1024
2758,2,8856,1357
2759,2,5935,1429
2760,3,4338,1863
2761,1,7573,1968
2762,3,4722,1269
2763,1,3033,909
2764,4,217,1932
2765,1,838,86
2766,1,2787,881
2767,4,7073,1343
2768,1,407,845
2769,3,8202,1027
2770,2,6625,718
2771,2,9170,309
2772,3,5792,185
2773,2,5224,860
2774,1,298,979
2775,1,5369,809
2776,1,1654,1847
2777,2,7085,739
2778,4,4635,1527
2779,3,7737,1925
2780,4,3345,212
2781,4,6518,1518
2782,3,9434,1805
