customer_id,gender,age,customer_segment
1329,F,59,Youth
1330,F,25,Enterprise
1331,M,46,Family
1332,M,18,Family
1333,F,47,Enterprise
1334,F,51,Enterprise
1335,M,23,Youth
1336,M,69,Family
1337,F,31,Premium
1338,M,34,Family
1339,F,56,Enterprise
1340,F,48,Enterprise
1341,M,31,Family
1342,M,54,Enterprise
1343,M,48,Enterprise
1344,F,35,Youth
1345,M,53,Enterprise
1346,F,19,Youth
1347,F,33,Enterprise
1348,M,64,Premium
1349,M,38,Enterprise
1350,M,64,Premium
1351,M,43,Premium
1352,F,21,Enterprise
1353,M,35,Family
1354,F,21,Youth
1355,M,39,Premium
1356,F,26,Enterprise
1357,M,29,Family
1358,F,58,Youth
1359,M,18,Youth
1360,M,30,Enterprise
1361,F,34,Family
1362,F,63,Family
1363,F,32,Enterprise
1364,F,57,Enterprise
1365,F,22,Youth
1366,F,50,Enterprise
1367,M,35,Enterprise
1368,F,61,Premium
1369,F,58,Enterprise
1370,M,52,Enterprise
1371,F,50,Enterprise
1372,F,60,Youth
1373,M,38,Premium
1374,M,30,Youth
1375,M,58,Youth
1376,M,31,Premium
1377,M,66,Family
1378,M,59,Youth
1379,F,51,Premium
1380,F,20,Family
1381,F,62,Premium
1382,M,26,Family
1383,M,38,Premium
1384,M,34,Family
1385,M,61,Enterprise
1386,M,34,Premium
1387,M,29,Enterprise
1388,M,69,Youth
1389,M,47,Premium
1390,M,27,Youth
1391,M,65,Youth
1392,M,33,Enterprise
1393,M,45,Family
1394,F,44,Enterprise
1395,M,37,Enterprise
1396,F,69,Youth
1397,M,38,Youth
1398,M,54,Youth
1399,M,23,Family
1400,F,61,Youth
1401,M,65,Enterprise
1402,M,62,Premium
1403,F,44,Youth
1404,M,56,Family
1405,M,54,Premium
1406,F,26,Enterprise
1407,M,52,Youth
1408,M,19,Family
1409,F,23,Premium
1410,F,68,Premium
1411,F,46,Family
1412,M,18,Premium
1413,F,36,Enterprise
1414,F,50,Youth
1415,F,52,Enterprise
1416,M,68,Premium
1417,M,47,Enterprise
1418,M,70,Family
1419,F,55,Family
1420,F,56,Youth
1421,M,60,Enterprise
1422,F,37,Youth
1423,F,33,Family
1424,F,57,Family
1425,F,49,Premium
1426,M,24,Enterprise
1427,M,28,Youth
1428,F,69,Family
1429,M,40,Premium
1430,F,70,Premium
1431,F,56,Premium
1432,M,40,Family
1433,M,29,Premium
1434,F,28,Family
1435,F,27,Family
1436,F,62,Premium
1437,M,55,Youth
1438,F,63,Premium
1439,F,31,Youth
1440,F,63,Youth
1441,M,26,Family
1442,M,61,Premium
1443,F,59,Enterprise
1444,M,29,Premium
1445,F,28,Enterprise
1446,F,25,Enterprise
1447,M,28,Enterprise
1448,F,60,Youth
1449,F,70,Family
1450,F,65,Enterprise
1451,M,69,Enterprise
1452,F,61,Youth
1453,F,55,Enterprise
1454,M,29,Youth
1455,F,40,Enterprise
1456,M,26,Family
1457,F,33,Enterprise
1458,M,53,Youth
1459,M,26,Premium
1460,F,34,Enterprise
1461,F,55,Enterprise
1462,M,63,Youth
1463,M,43,Enterprise
1464,F,67,Premium
1465,F,64,Enterprise
1466,F,70,Family
1467,F,22,Premium
1468,M,44,Enterprise
1469,F,61,Premium
1470,F,43,Family
1471,F,45,Premium
1472,F,37,Premium
1473,F,55,Enterprise
1474,M,49,Family
1475,M,46,Enterprise
1476,M,68,Enterprise
1477,M,24,Family
1478,F,50,Premium
1479,F,69,Enterprise
1480,F,34,Enterprise
1481,F,64,Premium
1482,M,44,Family
1483,M,46,Family
1484,M,63,Youth
1485,F,52,Family
1486,F,23,Family
1487,M,64,Premium
1488,M,52,Enterprise
1489,M,27,Youth
1490,F,24,Premium
1491,F,64,Youth
1492,F,37,Enterprise
1493,M,18,Family
1494,M,70,Enterprise
1495,M,45,Youth
1496,M,46,Premium
1497,M,33,Premium
1498,F,29,Youth
1499,M,23,Family
1500,M,22,Enterprise
1501,M,31,Premium
1502,M,69,Enterprise
1503,M,30,Youth
1504,F,34,Youth
1505,M,18,Enterprise
1506,F,38,Enterprise
1507,M,45,Youth
1508,F,39,Premium
1509,M,22,Youth
1510,M,26,Family
1511,F,39,Youth
1512,M,68,Premium
1513,F,53,Family
1514,F,23,Enterprise
1515,M,45,Enterprise
1516,F,56,Premium
1517,F,61,Enterprise
1518,M,34,Family
1519,M,38,Family
1520,M,32,Youth
1521,M,36,Youth
1522,F,69,Youth
1523,M,40,Enterprise
1524,M,30,Family
1525,M,46,Family
1526,M,27,Youth
1527,M,59,Youth
1528,F,26,Youth
1529,M,64,Youth
1530,M,27,Enterprise
1531,M,35,Youth
1532,M,33,Family
1533,F,26,Family
1534,M,66,Family
1535,F,34,Premium
1536,F,39,Family
1537,F,54,Family
1538,M,49,Enterprise
1539,M,47,Premium
1540,M,21,Premium
1541,M,24,Family
1542,M,63,Premium
1543,M,35,Family
1544,M,46,Premium
1545,F,44,Premium
1546,M,60,Family
1547,F,67,Premium
1548,F,18,Youth
1549,F,70,Youth
1550,F,53,Youth
1551,M,19,Enterprise
1552,M,48,Premium
1553,F,57,Enterprise
1554,M,51,Family
1555,F,26,Enterprise
1556,M,22,Premium
1557,F,20,Family
1558,F,66,Youth
1559,F,61,Family
1560,F,31,Family
1561,M,26,Youth
1562,M,58,Enterprise
1563,F,67,Enterprise
1564,F,51,Family
1565,M,42,Enterprise
1566,F,61,Family
1567,M,26,Premium
1568,F,42,Family
1569,M,20,Premium
1570,M,42,Youth
1571,F,51,Family
1572,M,64,Enterprise
1573,F,20,Enterprise
1574,F,65,Enterprise
1575,M,26,Enterprise
1576,F,50,Premium
1577,F,22,Enterprise
1578,F,22,Youth
1579,F,58,Youth
1580,F,23,Enterprise
1581,M,52,Youth
1582,M,18,Family
1583,F,48,Premium
1584,M,18,Family
1585,F,41,Premium
1586,M,61,Family
1587,M,66,Enterprise
1588,F,67,Family
1589,F,34,Youth
1590,F,49,Premium
1591,F,34,Premium
1592,M,66,Premium
1593,M,63,Family
1594,F,30,Family
1595,M,55,Enterprise
1596,F,28,Enterprise
1597,M,44,Enterprise
1598,F,53,Youth
1599,F,47,Youth
1600,F,38,Premium
1601,M,31,Family
1602,F,48,Premium
1603,M,70,Youth
1604,M,52,Enterprise
1605,F,20,Premium
1606,M,38,Enterprise
1607,M,22,Enterprise
1608,F,48,Youth
1609,M,56,Premium
1610,F,31,Premium
1611,F,49,Premium
1612,M,49,Youth
1613,F,22,Premium
1614,F,25,Premium
1615,F,22,Family
1616,F,55,Enterprise
1617,F,37,Enterprise
1618,M,67,Enterprise
1619,M,66,Premium
1620,F,45,Enterprise
1621,M,22,Premium
1622,M,32,Youth
1623,M,59,Premium
1624,M,45,Enterprise
1625,M,21,Family
1626,F,29,Premium
1627,F,70,Family
1628,M,33,Premium
1629,M,43,Premium
1630,M,54,Family
1631,M,23,Family
1632,M,52,Enterprise
1633,F,44,Youth
1634,F,70,Youth
1635,F,47,Premium
1636,F,26,Family
1637,M,44,Premium
1638,M,61,Enterprise
1639,M,51,Premium
1640,F,29,Youth
1641,M,64,Family
1642,F,65,Family
1643,F,34,Premium
1644,F,68,Family
1645,F,32,Family
1646,F,29,Enterprise
1647,F,62,Youth
1648,F,18,Youth
1649,F,69,Youth
1650,F,34,Family
1651,M,46,Family
1652,M,23,Youth
1653,F,29,Premium
1654,M,70,Youth
1655,M,66,Family
1656,F,70,Youth
1657,F,61,Enterprise
1658,M,22,Youth
1659,F,70,Family
1660,F,26,Premium
1661,F,45,Premium
1662,M,62,Youth
1663,F,47,Premium
1664,F,53,Youth
1665,M,43,Enterprise
1666,F,29,Youth
1667,F,31,Enterprise
1668,M,36,Premium
1669,F,59,Family
1670,F,46,Premium
1671,F,26,Youth
1672,F,54,Enterprise
1673,M,69,Family
1674,F,51,Enterprise
1675,F,65,Enterprise
1676,M,33,Family
1677,M,63,Enterprise
1678,M,47,Family
1679,M,39,Premium
1680,F,43,Youth
1681,F,39,Family
1682,F,32,Enterprise
1683,M,30,Youth
1684,M,20,Enterprise
1685,M,33,Youth
1686,F,23,Premium
1687,F,30,Enterprise
1688,M,28,Enterprise
1689,M,58,Enterprise
1690,F,66,Enterprise
1691,M,56,Premium
1692,M,27,Family
1693,M,39,Enterprise
1694,M,58,Enterprise
1695,F,25,Family
1696,F,33,Family
1697,M,47,Family
1698,M,51,Premium
1699,M,27,Family
1700,M,26,Youth
1701,F,70,Premium
1702,F,20,Premium
1703,F,36,Enterprise
1704,M,42,Premium
1705,F,34,Enterprise
1706,F,19,Premium
1707,M,55,Premium
1708,M,43,Youth
1709,F,63,Family
1710,M,68,Premium
1711,F,38,Youth
1712,F,38,Family
1713,M,61,Family
1714,F,51,Premium
1715,M,55,Premium
1716,M,42,Youth
1717,M,41,Youth
1718,M,61,Enterprise
1719,F,40,Premium
1720,F,31,Enterprise
1721,M,21,Family
1722,F,24,Premium
1723,M,67,Youth
1724,F,67,Family
1725,F,37,Enterprise
1726,M,50,Premium
1727,M,52,Family
1728,F,26,Youth
1729,F,65,Premium
1730,M,58,Enterprise
1731,M,19,Enterprise
1732,F,31,Premium
1733,M,29,Enterprise
1734,F,29,Enterprise
1735,F,26,Enterprise
1736,M,30,Youth
1737,F,57,Premium
1738,M,21,Premium
1739,F,23,Premium
1740,M,27,Premium
1741,F,39,Premium
1742,M,61,Family
1743,F,27,Enterprise
1744,F,58,Premium
1745,F,26,Family
1746,M,34,Premium
1747,F,26,Enterprise
1748,F,37,Enterprise
1749,M,24,Youth
1750,M,31,Family
1751,M,39,Youth
1752,M,36,Premium
1753,M,52,Youth
1754,M,18,Premium
1755,M,43,Premium
1756,M,46,Enterprise
1757,M,68,Premium
1758,F,44,Family
1759,M,69,Enterprise
1760,M,54,Premium
1761,M,49,Youth
1762,F,19,Premium
1763,F,23,Premium
1764,M,46,Enterprise
1765,M,29,Premium
1766,F,45,Premium
1767,M,23,Premium
1768,F,59,Youth
1769,M,66,Premium
1770,M,38,Premium
1771,F,27,Family
1772,M,52,Family
1773,F,36,Family
1774,F,56,Enterprise
1775,F,61,Enterprise
1776,F,53,Youth
1777,M,24,Premium
1778,F,40,Youth
1779,M,58,Youth
1780,M,35,Enterprise
1781,M,46,Family
1782,F,25,Family
1783,M,25,Family
1784,M,41,Premium
1785,M,57,Youth
1786,M,66,Youth
1787,F,62,Premium
1788,M,48,Enterprise
1789,M,66,Family
1790,M,46,Enterprise
1791,F,41,Family
1792,F,42,Premium
1793,M,30,Enterprise
1794,M,67,Enterprise
1795,M,51,Youth
1796,M,50,Family
1797,F,36,Premium
1798,M,26,Youth
1799,F,64,Enterprise
1800,F,55,Enterprise
1801,M,61,Enterprise
1802,F,50,Youth
1803,F,46,Youth
1804,F,19,Enterprise
1805,F,56,Enterprise
1806,M,65,Premium
1807,M,68,Premium
1808,F,43,Family
1809,M,28,Enterprise
1810,F,68,Premium
1811,F,20,Family
1812,M,50,Enterprise
1813,F,62,Family
1814,F,45,Premium
1815,F,20,Family
1816,F,59,Premium
1817,M,36,Premium
1818,F,53,Premium
1819,M,38,Enterprise
1820,M,21,Family
1821,F,32,Enterprise
1822,F,39,Premium
1823,F,18,Youth
1824,M,60,Enterprise
1825,F,28,Youth
1826,M,30,Enterprise
1827,F,63,Enterprise
1828,F,70,Enterprise
1829,M,58,Youth
1830,M,23,Enterprise
1831,M,37,Premium
1832,M,21,Enterprise
1833,F,61,Youth
1834,M,55,Premium
1835,F,61,Family
1836,M,50,Premium
1837,F,65,Enterprise
1838,M,42,Premium
1839,F,37,Premium
1840,M,54,Family
1841,M,58,Family
1842,F,67,Premium
1843,M,31,Enterprise
1844,F,45,Premium
1845,M,36,Premium
1846,M,61,Premium
1847,M,31,Family
1848,F,58,Youth
1849,M,26,Enterprise
1850,F,33,Family
1851,F,38,Enterprise
1852,M,22,Premium
1853,M,40,Premium
1854,M,34,Youth
1855,M,64,Family
1856,M,64,Youth
1857,F,48,Enterprise
1858,F,62,Enterprise
1859,F,39,Family
1860,F,20,Youth
1861,F,25,Youth
1862,F,43,Youth
1863,F,70,Youth
1864,F,57,Enterprise
1865,M,57,Family
1866,F,49,Premium
1867,M,45,Enterprise
1868,F,48,Enterprise
1869,M,53,Enterprise
1870,M,46,Youth
1871,M,61,Premium
1872,M,36,Enterprise
1873,F,48,Premium
1874,M,55,Youth
1875,F,59,Enterprise
1876,F,30,Family
1877,F,58,Enterprise
1878,F,36,Family
1879,M,58,Family
1880,F,53,Family
1881,F,56,Family
1882,M,48,Premium
1883,F,19,Family
1884,M,61,Premium
1885,M,65,Youth
1886,F,49,Premium
1887,F,69,Premium
1888,M,47,Family
1889,F,67,Family
1890,M,65,Family
1891,M,39,Premium
1892,F,22,Family
1893,F,56,Premium
1894,M,52,Enterprise
1895,M,61,Family
1896,F,42,Youth
1897,M,37,Enterprise
1898,M,59,Premium
1899,M,23,Family
1900,F,59,Family
1901,M,33,Youth
1902,M,69,Youth
1903,M,67,Youth
1904,M,60,Family
1905,F,64,Family
1906,M,50,Enterprise
1907,F,37,Premium
1908,M,70,Family
1909,F,37,Family
1910,M,57,Family
1911,M,66,Youth
1912,M,34,Family
1913,M,69,Family
1914,F,51,Premium
1915,M,28,Enterprise
1916,F,24,Family
1917,M,45,Premium
1918,M,31,Family
1919,M,42,Youth
1920,M,50,Family
1921,F,22,Premium
1922,F,18,Youth
1923,M,62,Premium
1924,M,38,Youth
1925,F,33,Youth
1926,F,29,Premium
1927,M,38,Premium
1928,F,27,Youth
1929,F,38,Youth
1930,M,67,Family
1931,F,69,Premium
1932,M,53,Family
1933,F,57,Family
1934,F,46,Premium
1935,M,38,Family
1936,F,50,Enterprise
1937,M,46,Enterprise
1938,F,38,Family
1939,F,40,Youth
1940,F,33,Enterprise
1941,F,30,Family
1942,M,56,Enterprise
1943,M,36,Premium
1944,M,21,Family
1945,M,47,Premium
1946,M,52,Youth
1947,F,31,Family
1948,M,20,Enterprise
1949,F,28,Youth
1950,F,49,Youth
1951,F,61,Enterprise
1952,F,64,Premium
1953,M,25,Premium
1954,F,31,Premium
1955,F,22,Family
1956,M,48,Enterprise
1957,M,19,Enterprise
1958,M,38,Family
1959,M,18,Enterprise
1960,F,59,Premium
1961,F,65,Premium
1962,F,43,Premium
1963,M,50,Youth
1964,M,41,Enterprise
1965,F,44,Family
1966,M,19,Premium
1967,M,68,Family
1968,M,69,Family
1969,F,43,Youth
1970,M,34,Enterprise
1971,F,49,Youth
1972,F,44,Family
1973,M,62,Enterprise
1974,M,46,Family
1975,F,32,Family
1976,M,23,Youth
1977,M,28,Premium
1978,F,21,Premium
1979,M,42,Family
1980,M,45,Family
1981,M,24,Enterprise
1982,M,67,Family
1983,F,59,Enterprise
1984,M,54,Premium
1985,M,70,Enterprise
1986,M,41,Enterprise
1987,M,26,Youth
1988,F,32,Youth
1989,M,18,Youth
1990,F,26,Family
1991,M,58,Youth
1992,M,29,Family
1993,F,57,Enterprise
1994,F,66,Youth
1995,F,37,Family
1996,F,21,Family
1997,F,67,Family
1998,F,29,Family
1999,M,41,Family
2000,M,23,Enterprise
2001,F,18,Enterprise
2002,M,28,Enterprise
2003,M,63,Enterprise
2004,F,47,Youth
2005,F,30,Family
2006,F,61,Premium
2007,M,44,Premium
2008,F,68,Youth
2009,F,40,Family
2010,M,30,Premium
2011,F,41,Family
2012,F,19,Enterprise
2013,M,43,Youth
2014,F,40,Youth
2015,M,53,Family
2016,M,37,Premium
2017,M,68,Family
2018,M,20,Youth
2019,F,40,Family
2020,F,32,Youth
2021,F,22,Enterprise
2022,F,27,Family
2023,M,53,Premium
2024,F,57,Youth
2025,F,61,Premium
2026,F,68,Enterprise
2027,F,38,Premium
2028,M,65,Youth
2029,F,25,Youth
2030,F,42,Family
2031,F,27,Enterprise
2032,M,53,Family
2033,M,61,Enterprise
2034,M,50,Premium
2035,M,41,Family
2036,M,44,Family
2037,M,34,Youth
2038,M,50,Family
2039,F,27,Enterprise
2040,M,68,Family
2041,F,22,Youth
2042,F,53,Family
2043,M,38,Family
2044,F,44,Premium
2045,F,56,Family
2046,M,52,Enterprise
2047,M,26,Family
2048,F,45,Youth
2049,F,33,Enterprise
2050,F,39,Enterprise
2051,F,54,Youth
2052,M,60,Youth
2053,F,59,Family
2054,M,65,Premium
2055,M,63,Enterprise
2056,F,58,Enterprise
2057,F,25,Enterprise
2058,F,34,Family
2059,M,33,Enterprise
2060,F,55,Premium
2061,M,66,Premium
2062,M,28,Premium
2063,M,22,Youth
2064,F,48,Premium
2065,M,24,Enterprise
2066,F,42,Enterprise
2067,F,49,Enterprise
2068,M,66,Premium
2069,F,19,Family
2070,F,37,Family
2071,M,30,Youth
2072,M,22,Enterprise
2073,F,29,Family
2074,F,18,Family
2075,M,52,Youth
2076,M,26,Youth
2077,F,66,Enterprise
2078,M,46,Family
2079,F,57,Enterprise
2080,F,31,Family
2081,M,54,Youth
2082,M,44,Premium
2083,M,35,Youth
2084,M,59,Premium
2085,F,27,Enterprise
2086,M,69,Youth
2087,F,39,Premium
2088,M,56,Enterprise
2089,M,34,Premium
2090,M,62,Family
2091,F,37,Youth
2092,M,29,Premium
2093,M,59,Family
2094,M,70,Family
2095,M,25,Youth
2096,M,18,Youth
2097,M,29,Youth
2098,F,38,Family
2099,M,21,Family
2100,F,25,Premium
2101,F,51,Premium
2102,M,34,Enterprise
2103,F,32,Family
2104,M,59,Youth
2105,F,58,Youth
2106,M,20,Youth
2107,M,69,Premium
2108,M,64,Premium
2109,M,39,Family
2110,F,52,Youth
2111,M,44,Enterprise
2112,F,57,Family
2113,M,70,Youth
2114,F,41,Enterprise
2115,M,24,Enterprise
2116,F,19,Enterprise
2117,M,64,Premium
2118,M,35,Enterprise
2119,M,44,Enterprise
2120,M,43,Youth
2121,F,64,Youth
2122,F,49,Youth
2123,M,47,Family
2124,M,55,Family
2125,F,47,Youth
2126,F,27,Youth
2127,F,34,Enterprise
2128,M,29,Enterprise
2129,F,61,Premium
2130,F,58,Youth
2131,M,70,Family
2132,M,36,Premium
2133,M,54,Premium
2134,F,70,Family
2135,F,70,Enterprise
2136,M,42,Enterprise
2137,F,30,Enterprise
2138,M,69,Family
2139,F,64,Youth
2140,M,69,Youth
2141,F,30,Enterprise
2142,M,23,Family
2143,F,65,Premium
2144,M,57,Youth
2145,M,24,Family
2146,M,18,Premium
2147,F,47,Family
2148,F,43,Premium
2149,F,46,Family
2150,F,63,Premium
2151,M,52,Family
2152,F,22,Family
2153,F,19,Family
2154,M,55,Enterprise
2155,M,38,Family
2156,M,52,Youth
2157,M,57,Enterprise
2158,M,31,Youth
2159,F,35,Premium
2160,M,25,Family
2161,M,44,Premium
2162,F,67,Youth
2163,F,20,Premium
2164,M,35,Youth
2165,F,39,Enterprise
2166,F,33,Enterprise
2167,F,54,Premium
2168,M,60,Premium
2169,M,46,Enterprise
2170,F,64,Family
2171,F,68,Premium
2172,F,64,Premium
2173,F,64,Premium
2174,M,66,Youth
2175,M,44,Enterprise
2176,M,55,Premium
2177,M,53,Premium
2178,F,62,Youth
2179,F,49,Youth
2180,F,29,Premium
2181,M,63,Premium
2182,M,31,Premium
2183,F,30,Family
2184,M,65,Enterprise
2185,M,68,Youth
2186,F,35,Enterprise
2187,M,53,Family
2188,M,32,Enterprise
2189,F,42,Family
2190,F,30,Premium
2191,F,50,Youth
2192,M,58,Family
2193,F,43,Family
2194,F,29,Enterprise
2195,F,25,Family
2196,M,38,Premium
2197,M,44,Enterprise
2198,M,36,Youth
2199,F,50,Family
2200,F,34,Youth
2201,M,23,Enterprise
2202,F,41,Premium
2203,M,19,Enterprise
2204,F,49,Enterprise
2205,F,30,Family
2206,F,52,Premium
2207,F,28,Premium
2208,F,64,Enterprise
2209,M,45,Youth
2210,M,44,Premium
2211,F,18,Premium
2212,F,59,Family
2213,F,34,Family
2214,F,43,Enterprise
2215,M,38,Youth
2216,F,25,Family
2217,F,32,Family
2218,M,60,Enterprise
2219,F,68,Family
2220,M,53,Premium
2221,F,20,Enterprise
2222,M,54,Youth
2223,M,57,Premium
2224,F,35,Enterprise
2225,F,20,Premium
2226,F,59,Enterprise
2227,F,26,Premium
2228,M,58,Youth
2229,F,33,Enterprise
2230,M,30,Family
2231,M,22,Youth
2232,F,63,Enterprise
2233,F,39,Enterprise
2234,M,27,Enterprise
2235,M,69,Enterprise
2236,F,62,Enterprise
2237,M,44,Premium
2238,F,32,Enterprise
2239,F,40,Enterprise
2240,M,62,Enterprise
2241,F,61,Youth
2242,F,41,Enterprise
2243,F,21,Youth
2244,M,57,Enterprise
2245,F,48,Family
2246,M,36,Family
2247,M,22,Premium
2248,M,50,Youth
2249,F,58,Youth
2250,M,18,Youth
2251,F,70,Premium
2252,M,49,Youth
2253,F,70,Premium
2254,F,26,Premium
2255,M,51,Enterprise
2256,F,28,Premium
2257,F,58,Enterprise
2258,F,51,Family
2259,F,57,Family
2260,F,22,Family
2261,F,58,Enterprise
2262,F,55,Youth
2263,F,23,Premium
2264,F,63,Enterprise
2265,F,54,Family
2266,M,18,Enterprise
2267,M,22,Premium
2268,M,25,Youth
2269,M,35,Youth
2270,F,34,Premium
2271,M,43,Premium
2272,M,24,Enterprise
2273,M,50,Family
2274,M,51,Family
2275,M,27,Youth
2276,F,20,Youth
2277,M,65,Enterprise
2278,F,31,Premium
2279,M,48,Youth
2280,F,30,Youth
2281,F,20,Enterprise
2282,F,18,Youth
2283,F,56,Enterprise
2284,F,69,Family
2285,M,69,Premium
2286,M,29,Youth
2287,M,67,Family
2288,F,19,Youth
2289,M,36,Premium
2290,F,32,Enterprise
2291,F,53,Enterprise
2292,F,45,Youth
2293,M,34,Enterprise
2294,M,40,Family
2295,M,45,Premium
2296,F,53,Family
2297,F,62,Family
2298,F,44,Youth
2299,F,27,Family
2300,F,62,Youth
2301,M,20,Family
2302,F,19,Youth
2303,M,61,Premium
2304,F,64,Youth
2305,F,35,Premium
2306,F,21,Enterprise
2307,F,40,Enterprise
2308,M,18,Enterprise
2309,M,58,Youth
2310,M,52,Youth
2311,M,52,Youth
2312,F,49,Premium
2313,F,67,Enterprise
2314,M,25,Youth
2315,F,53,Youth
2316,M,26,Premium
2317,F,59,Youth
2318,M,32,Family
2319,F,51,Youth
2320,F,37,Family
2321,M,29,Youth
2322,M,52,Enterprise
2323,F,32,Enterprise
2324,F,58,Premium
2325,M,48,Youth
2326,M,42,Premium
2327,F,42,Family
2328,F,27,Premium
2329,M,42,Youth
2330,F,34,Youth
2331,M,36,Premium
2332,M,33,Premium
2333,F,68,Enterprise
2334,F,54,Premium
2335,M,47,Premium
2336,M,23,Family
2337,F,36,Youth
2338,F,23,Family
2339,F,53,Enterprise
2340,M,62,Enterprise
2341,M,49,Premium
2342,M,20,Family
2343,F,34,Youth
2344,M,38,Premium
2345,F,42,Family
2346,M,41,Enterprise
2347,M,48,Premium
2348,F,18,Premium
2349,M,23,Premium
2350,F,66,Premium
2351,M,67,Youth
2352,M,39,Enterprise
2353,M,42,Premium
2354,M,34,Family
2355,M,21,Family
2356,F,59,Youth
2357,F,28,Youth
2358,F,38,Family
2359,F,45,Family
2360,M,30,Premium
2361,M,24,Family
2362,F,63,Youth
2363,M,54,Premium
2364,F,18,Premium
2365,F,61,Family
2366,M,66,Premium
2367,F,65,Premium
2368,M,33,Youth
2369,M,62,Youth
2370,F,52,Premium
2371,F,35,Enterprise
2372,F,28,Enterprise
2373,F,34,Youth
2374,M,49,Youth
2375,F,33,Family
2376,M,22,Family
2377,F,45,Family
2378,M,54,Premium
2379,M,53,Family
2380,M,42,Family
2381,F,44,Premium
2382,F,22,Family
2383,M,48,Youth
2384,M,45,Enterprise
2385,M,59,Enterprise
2386,M,32,Youth
2387,M,32,Youth
2388,M,45,Family
2389,F,38,Family
2390,F,36,Enterprise
2391,F,26,Youth
2392,M,66,Premium
2393,F,65,Premium
2394,F,38,Enterprise
2395,F,61,Premium
2396,F,60,Enterprise
2397,F,50,Premium
2398,M,26,Premium
2399,M,30,Premium
2400,F,64,Premium
2401,F,43,Premium
2402,F,57,Youth
2403,M,34,Premium
2404,F,25,Family
2405,F,60,Enterprise
2406,M,64,Youth
2407,F,59,Enterprise
2408,M,27,Family
2409,M,64,Enterprise
2410,M,62,Youth
2411,M,34,Premium
2412,F,58,Youth
2413,F,68,Premium
2414,M,46,Youth
2415,M,55,Premium
2416,F,43,Enterprise
2417,F,34,Family
2418,M,20,Enterprise
2419,F,64,Youth
2420,F,21,Enterprise
2421,M,38,Premium
2422,M,36,Family
2423,M,60,Youth
2424,F,31,Youth
2425,M,30,Premium
2426,F,26,Family
2427,M,68,Family
2428,M,20,Family
2429,F,58,Youth
2430,F,39,Enterprise
2431,F,33,Family
2432,F,48,Family
2433,M,69,Family
2434,F,51,Family
2435,M,20,Family
2436,F,57,Enterprise
2437,M,70,Premium
2438,F,43,Enterprise
2439,M,44,Family
2440,M,28,Enterprise
2441,M,25,Premium
2442,M,58,Premium
2443,F,44,Family
2444,M,25,Family
2445,M,57,Youth
2446,F,27,Premium
2447,F,65,Enterprise
2448,F,34,Enterprise
2449,F,27,Enterprise
2450,F,69,Premium
2451,F,69,Family
2452,M,52,Family
2453,F,69,Youth
2454,F,18,Family
2455,F,25,Youth
2456,F,55,Premium
2457,M,38,Enterprise
2458,M,47,Enterprise
2459,F,55,Youth
2460,F,24,Family
2461,M,59,Enterprise
2462,M,45,Youth
2463,M,20,Family
2464,F,48,Family
2465,F,65,Youth
2466,M,57,Family
2467,F,68,Premium
2468,M,39,Enterprise
2469,F,20,Youth
2470,F,41,Youth
2471,M,37,Premium
2472,F,18,Youth
2473,M,36,Family
2474,F,68,Family
2475,F,39,Youth
2476,F,41,Youth
2477,M,44,Enterprise
2478,M,45,Premium
2479,F,53,Youth
2480,F,45,Youth
2481,F,18,Youth
2482,M,57,Premium
2483,M,19,Premium
2484,F,68,Enterprise
2485,M,67,Enterprise
2486,F,50,Family
2487,M,25,Family
2488,M,45,Enterprise
2489,F,49,Premium
2490,M,58,Enterprise
2491,F,70,Premium
2492,F,63,Enterprise
2493,F,21,Premium
2494,M,20,Youth
2495,F,42,Youth
2496,F,36,Family
2497,M,64,Premium
2498,M,52,Family
2499,F,34,Enterprise
2500,M,26,Premium
2501,M,22,Premium
2502,M,30,Enterprise
2503,M,57,Family
2504,M,34,Youth
2505,F,46,Enterprise
2506,M,31,Family
2507,M,41,Family
2508,F,27,Enterprise
2509,M,33,Youth
2510,F,28,Premium
2511,M,32,Family
2512,F,55,Family
2513,F,40,Youth
2514,M,29,Family
2515,M,18,Premium
2516,F,52,Family
2517,M,49,Enterprise
2518,F,27,Youth
2519,F,23,Premium
2520,F,68,Family
2521,M,54,Enterprise
2522,M,60,Enterprise
2523,M,42,Premium
2524,M,24,Premium
2525,M,69,Enterprise
2526,F,31,Enterprise
2527,F,26,Family
2528,F,54,Youth
2529,M,67,Enterprise
2530,F,27,Youth
2531,M,23,Premium
2532,M,32,Family
2533,F,22,Premium
2534,M,46,Premium
2535,F,33,Youth
2536,F,32,Premium
2537,F,44,Family
2538,M,33,Family
2539,F,39,Premium
2540,F,38,Enterprise
2541,F,52,Enterprise
2542,M,56,Enterprise
2543,M,23,Youth
2544,M,26,Premium
2545,F,69,Youth
2546,M,31,Youth
2547,M,59,Enterprise
2548,F,22,Enterprise
2549,F,52,Youth
2550,F,33,Enterprise
2551,M,31,Enterprise
2552,F,49,Youth
2553,M,36,Family
2554,M,69,Family
2555,F,24,Premium
2556,M,41,Premium
